日期Date,收盘Close
2021-11-09,3503.56
2021-11-10,3493.35
2021-11-11,3519.2
2021-11-12,3522.77
2021-11-15,3527.05
2021-11-16,3504.6
2021-11-17,3519.69
2021-11-18,3515.99
2021-11-19,3554.23
2021-11-22,3549.86
2021-11-23,3558.27
2021-11-24,3577.71
2021-11-25,3579.02
2021-11-26,3554.27
2021-11-29,3556.68
2021-11-30,3553.75
2021-12-01,3601.04
2021-12-02,3603.39
2021-12-03,3654.96
2021-12-06,3640.85
2021-12-07,3681.19
2021-12-08,3693.46
2021-12-09,3722.8
2021-12-10,3690.07
2021-12-13,3688.9
2021-12-14,3658.76
2021-12-15,3679.24
2021-12-16,3719.14
2021-12-17,3718.95
2021-12-20,3712.56
2021-12-21,3757.53
2021-12-22,3744.59
2021-12-23,3760.51
2021-12-24,3739.28
2021-12-27,3764.32
2021-12-28,3749.04
2021-12-29,3741.18
2021-12-30,3759.4
2021-12-31,3799.21
2022-01-04,3850.31
2022-01-05,3834.53
2022-01-06,3855.68
2022-01-07,3885.06
2022-01-10,3906.86
2022-01-11,3928.46
2022-01-12,3913.95
2022-01-13,3898.06
2022-01-14,3839.41
2022-01-17,3843.3
2022-01-18,3877.38
2022-01-19,3901.02
2022-01-20,3894.37
2022-01-21,3846.2
2022-01-24,3838.43
2022-01-25,3725.33
2022-01-26,3753.93
2022-01-27,3711.88
2022-01-28,3694.31
2022-02-07,3804.22
2022-02-08,3894.84
2022-02-09,3909.93
2022-02-10,3942.27
2022-02-11,3926.29
2022-02-14,3869.58
2022-02-15,3854.58
2022-02-16,3885.26
2022-02-17,3864.75
2022-02-18,3929.12
2022-02-21,3940.6
2022-02-22,3903.71
2022-02-23,3882.38
2022-02-24,3822.32
2022-02-25,3827.84
2022-02-28,3821.44
2022-03-01,3850.01
2022-03-02,3872.93
2022-03-03,3940.65
2022-03-04,3912.36
2022-03-07,3880.35
2022-03-08,3772.12
2022-03-09,3736.92
2022-03-10,3798.96
2022-03-11,3810.75
2022-03-14,3734.91
2022-03-15,3538.44
2022-03-16,3624.51
2022-03-17,3656.01
2022-03-18,3736.31
2022-03-21,3734.56
2022-03-22,3777.36
2022-03-23,3766.49
2022-03-24,3763.1
2022-03-25,3751.79
2022-03-28,3785.05
2022-03-29,3782.96
2022-03-30,3837.17
2022-03-31,3865.02
2022-04-01,3893.52
2022-04-06,3959.72
2022-04-07,3889.52
2022-04-08,3925.24
2022-04-11,3872.21
2022-04-12,3901.89
2022-04-13,3866.4
2022-04-14,3898.6
2022-04-15,3883.33
2022-04-18,3851.55
2022-04-19,3889.36
2022-04-20,3810.92
2022-04-21,3738.33
2022-04-22,3786.24
2022-04-25,3649.9
2022-04-26,3623.41
2022-04-27,3682.05
2022-04-28,3740.22
2022-04-29,3797.61
2022-05-05,3807.53
2022-05-06,3715.41
2022-05-09,3756.96
2022-05-10,3813.81
2022-05-11,3804.68
2022-05-12,3806.53
2022-05-13,3846.65
2022-05-16,3840.82
2022-05-17,3807.6
2022-05-18,3797.21
2022-05-19,3817.5
2022-05-20,3852.05
2022-05-23,3840.25
2022-05-24,3747.48
2022-05-25,3825.91
2022-05-26,3865.62
2022-05-27,3890.97
2022-05-30,3885.97
2022-05-31,3878.79
2022-06-01,3865.53
2022-06-02,3844.64
2022-06-06,3846.97
2022-06-07,3858.12
2022-06-08,3871.71
2022-06-09,3882.52
2022-06-10,3910.45
2022-06-13,3852.0
2022-06-14,3902.64
2022-06-15,3928.83
2022-06-16,3885.8
2022-06-17,3877.65
2022-06-20,3864.43
2022-06-21,3877.06
2022-06-22,3830.18
2022-06-23,3859.73
2022-06-24,3852.26
2022-06-27,3867.83
2022-06-28,3892.16
2022-06-29,3889.14
2022-06-30,3896.72
2022-07-01,3896.29
2022-07-04,3903.79
2022-07-05,3904.84
2022-07-06,3853.15
2022-07-07,3855.05
2022-07-08,3868.78
2022-07-11,3870.0
2022-07-12,3886.81
2022-07-13,3887.42
2022-07-14,3838.91
2022-07-15,3771.41
2022-07-18,3840.36
2022-07-19,3853.63
2022-07-20,3869.7
2022-07-21,3831.02
2022-07-22,3841.02
2022-07-25,3834.61
2022-07-26,3862.56
2022-07-27,3850.03
2022-07-28,3850.18
2022-07-29,3822.77
2022-08-01,3809.12
2022-08-02,3714.69
2022-08-03,3678.21
2022-08-04,3704.28
2022-08-05,3738.15
2022-08-08,3746.01
2022-08-09,3743.87
2022-08-10,3728.07
2022-08-11,3780.05
2022-08-12,3796.14
2022-08-15,3779.94
2022-08-16,3787.73
2022-08-17,3807.77
2022-08-18,3774.08
2022-08-19,3787.99
2022-08-22,3807.23
2022-08-23,3815.41
2022-08-24,3779.9
2022-08-25,3832.79
2022-08-26,3831.85
2022-08-29,3843.87
2022-08-30,3855.06
2022-08-31,3840.82
2022-09-01,3851.03
2022-09-02,3858.74
2022-09-05,3902.83
2022-09-06,3928.7
2022-09-07,3914.14
2022-09-08,3916.16
2022-09-09,3948.87
2022-09-13,3937.91
2022-09-14,3906.63
2022-09-15,3906.1
2022-09-16,3806.28
2022-09-19,3798.33
2022-09-20,3797.43
2022-09-21,3828.67
2022-09-22,3814.17
2022-09-23,3809.86
2022-09-26,3723.53
2022-09-27,3763.18
2022-09-28,3730.93
2022-09-29,3699.91
2022-09-30,3716.85
2022-10-10,3715.7
