日期Date,收盘Close
2019-01-22,11583.13
2019-01-23,11615.37
2019-01-24,11655.42
2019-01-25,11669.51
2019-01-28,11655.24
2019-01-29,11632.64
2019-01-30,11549.61
2019-01-31,11580.11
2019-02-01,11735.48
2019-02-11,11881.18
2019-02-12,11965.04
2019-02-13,12123.7
2019-02-14,12099.39
2019-02-15,11972.43
2019-02-18,12235.15
2019-02-19,12237.36
2019-02-20,12246.59
2019-02-21,12214.75
2019-02-22,12434.02
2019-02-25,13014.48
2019-02-26,12962.93
2019-02-27,12933.01
2019-02-28,12863.21
2019-03-01,13019.95
2019-03-04,13172.0
2019-03-05,13331.36
2019-03-06,13566.21
2019-03-07,13683.9
2019-03-08,13040.24
2019-03-11,13348.87
2019-03-12,13498.94
2019-03-13,13327.08
2019-03-14,13129.49
2019-03-15,13321.85
2019-03-18,13614.3
2019-03-19,13581.67
2019-03-20,13607.95
2019-03-21,13668.46
2019-03-22,13746.61
2019-03-25,13602.93
2019-03-26,13361.99
2019-03-27,13467.26
2019-03-28,13274.83
2019-03-29,13625.1
2019-04-01,13989.39
2019-04-02,13985.71
2019-04-03,14216.99
2019-04-04,14391.68
2019-04-08,14437.49
2019-04-09,14388.75
2019-04-10,14452.9
2019-04-11,14254.36
2019-04-12,14282.11
2019-04-15,14188.14
2019-04-16,14405.37
2019-04-17,14479.32
2019-04-18,14346.18
2019-04-19,14411.82
2019-04-22,14180.64
2019-04-23,14077.62
2019-04-24,14096.1
2019-04-25,13737.56
2019-04-26,13569.46
2019-04-29,13498.63
2019-04-30,13658.99
2019-05-06,12988.89
2019-05-07,13090.41
2019-05-08,12944.92
2019-05-09,12794.89
2019-05-10,13142.12
2019-05-13,13057.86
2019-05-14,12972.5
2019-05-15,13178.52
2019-05-16,13275.0
2019-05-17,12961.04
2019-05-20,12824.22
2019-05-21,13002.57
2019-05-22,12947.16
2019-05-23,12792.1
2019-05-24,12798.69
2019-05-27,12968.8
2019-05-28,13036.49
2019-05-29,12999.99
2019-05-30,13018.99
2019-05-31,13032.52
2019-06-03,12986.69
2019-06-04,12912.57
2019-06-05,12877.26
2019-06-06,12748.2
2019-06-10,12839.94
2019-06-11,13151.8
2019-06-12,13056.91
2019-06-13,13043.04
2019-06-14,12903.34
2019-06-17,12933.49
2019-06-18,12943.42
2019-06-19,13052.01
2019-06-20,13241.76
2019-06-21,13279.49
2019-06-24,13284.94
2019-06-25,13183.56
2019-06-26,13164.37
2019-06-27,13199.12
2019-06-28,13134.66
2019-07-01,13311.52
2019-07-02,13327.2
2019-07-03,13346.78
2019-07-04,13349.46
2019-07-05,13358.75
2019-07-08,13089.81
2019-07-09,13049.2
2019-07-10,12995.51
2019-07-11,13000.87
2019-07-12,13072.72
2019-07-15,13121.91
2019-07-16,13126.28
2019-07-17,13105.29
2019-07-18,12996.23
2019-07-19,13091.27
2019-07-22,12980.46
2019-07-23,13044.76
2019-07-24,13117.72
2019-07-25,13145.32
2019-07-26,13185.78
2019-07-29,13199.6
2019-07-30,13252.6
2019-07-31,13206.51
2019-08-01,13135.07
2019-08-02,12973.63
2019-08-05,12797.61
2019-08-06,12562.92
2019-08-07,12565.22
2019-08-08,12642.03
2019-08-09,12571.18
2019-08-12,12687.76
2019-08-13,12619.3
2019-08-14,12656.63
2019-08-15,12650.4
2019-08-16,12654.31
2019-08-19,12867.28
2019-08-20,12837.96
2019-08-21,12807.25
2019-08-22,12791.62
2019-08-23,12798.86
2019-08-26,12699.5
2019-08-27,12838.83
2019-08-28,12833.52
2019-08-29,12789.32
2019-08-30,12710.02
2019-09-02,12850.73
2019-09-03,12857.13
2019-09-04,12977.28
2019-09-05,13052.19
2019-09-06,13086.53
2019-09-09,13142.7
2019-09-10,13120.67
2019-09-11,13130.85
