SECURITY_CODE,SECUCODE,SECURITY_NAME_ABBR,ORG_CODE,TRADE_MARKET,BOARD_CODE,BOARD_NAME,ORIG_BOARD_CODE,TOTAL_MARKET_CAP,NOTLIMITED_MARKETCAP_A,CLOSE_PRICE,CHANGE_RATE,TOTAL_SHARES,FREE_SHARES_A,PE_TTM,PE_LAR,PB_MRQ,PCF_OCF_LAR,PCF_OCF_TTM,PS_TTM,PEG_CAR,TRADE_DATE
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,7020435349.48,5699815668.68,12.04,0.66889632107,583092637,473406617,20.71280413,19.25733633,2.92657988,13.536138,17.39702235,2.86038255,-1.51978862,2018-01-16
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,6927140527.56,5624070609.96,11.88,-1.328903654485,583092637,473406617,20.43755092,19.00142488,2.88768846,13.35625577,17.16583268,2.82237083,-1.4995921,2018-01-17
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,6997111644.0,5680879404.0,12.0,1.010101010101,583092637,473406617,20.64399083,19.19335847,2.91685703,13.49116744,17.33922493,2.85087962,-1.51473949,2018-01-18
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,7032097202.22,5709283801.02,12.06,0.5,583092637,473406617,20.74721078,19.28932526,2.93144131,13.55862328,17.42592106,2.86513402,-1.52231319,2018-01-19
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,7247841477.91,5884444249.31,12.43,3.067993366501,583092637,473406617,21.38373383,19.88112048,3.02137774,13.97460094,17.96054716,2.95303614,-1.56901766,2018-01-22
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,7207024993.32,5851305786.12,12.36,-0.563153660499,583092637,473406617,21.26331055,19.76915922,3.00436274,13.89590247,17.85940168,2.93640601,-1.56018168,2018-01-23
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,7242010551.54,5879710183.14,12.42,0.485436893204,583092637,473406617,21.36653051,19.86512601,3.01894702,13.9633583,17.9460978,2.95066041,-1.56775537,2018-01-24
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,7107899245.03,5770826661.23,12.19,-1.851851851852,583092637,473406617,20.97085402,19.49725331,2.9630406,13.70477759,17.61376266,2.89601855,-1.53872287,2018-01-25
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,7037928128.59,5714017867.19,12.07,-0.984413453651,583092637,473406617,20.76441411,19.30531973,2.93387203,13.56986592,17.44037041,2.86750975,-1.52357547,2018-01-26
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,7020435349.48,5699815668.68,12.04,-0.248550124275,583092637,473406617,20.71280413,19.25733633,2.92657988,13.536138,17.39702235,2.86038255,-1.51978862,2018-01-29
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,7131222950.51,5789762925.91,12.23,1.578073089701,583092637,473406617,21.03966732,19.56123117,2.97276345,13.74974815,17.67156008,2.90552148,-1.543772,2018-01-30
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,7189532214.21,5837103587.61,12.33,0.817661488144,583092637,473406617,21.21170058,19.72117583,2.99707059,13.86217455,17.81605362,2.92927881,-1.55639483,2018-01-31
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,6571454018.99,5335292573.59,11.27,-8.596918085969,583092637,473406617,19.38814805,18.02576249,2.73941489,12.67045476,16.28442208,2.67745111,-1.42259284,2018-02-01
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,6483990123.44,5264281581.04,11.12,-1.330967169476,583092637,473406617,19.13009817,17.78584551,2.70295418,12.50181516,16.06768177,2.64181512,-1.40365859,2018-02-02
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,6518975681.66,5292685978.06,11.18,0.539568345324,583092637,473406617,19.23331812,17.88181231,2.71753846,12.569271,16.15437789,2.65606951,-1.41123229,2018-02-05
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,6349878816.93,5155398059.13,10.89,-2.593917710197,583092637,473406617,18.73442168,17.41797281,2.64704775,12.24323445,15.73534662,2.58717326,-1.37462609,2018-02-06
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,6384864375.15,5183802456.15,10.95,0.550964187328,583092637,473406617,18.83764163,17.5139396,2.66163204,12.31069029,15.82204275,2.60142766,-1.38219979,2018-02-07
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,6402357154.26,5198004654.66,10.98,0.27397260274,583092637,473406617,18.88925161,17.561923,2.66892418,12.34441821,15.86539081,2.60855485,-1.38598663,2018-02-08
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,6163289173.09,5003907941.69,10.57,-3.734061930783,583092637,473406617,18.18391526,16.90614992,2.5692649,11.88346999,15.27296729,2.5111498,-1.33423303,2018-02-09
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,6414019007.0,5207472787.0,11.0,4.06811731315,583092637,473406617,18.92365826,17.59391193,2.67378561,12.36690349,15.89428952,2.61330632,-1.3885112,2018-02-12
